"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17056886,"2015-03-25 03:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1400 EASTLEIGH AVE, HACIENDA HEIGHTS, CA 91745","1400 EASTLEIGH AVE","HACIENDA HEIGHTS","91745",6574989.7561480366,1823470.5467485534,"915-03485-1473","1473","03485","CA0190014","INDUSTRY","N"
17062908,"2015-03-25 00:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","25900 THE OLD RD, STEVENSON RANCH, CA","25900 THE OLD RD","STEVENSON RANCH",,6388605.8263018699,1965460.5314942163,"915-04273-0623","0623","04273","CA0190006","SANTA CLARITA VALLEY","N"
17056978,"2015-03-24 23:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1800 EVERGREEN ST, DUARTE, CA 91010","1800 EVERGREEN ST","DUARTE","91010",6572264.766904871,1871518.9401235725,"915-03681-0542","0542","03681","CA0190005","TEMPLE","N"
17057965,"2015-03-24 23:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","23600 CREEKSIDE RD, VALENCIA, CA","23600 CREEKSIDE RD","VALENCIA",,6396361.9428552547,1974782.7710006272,"915-04043-0644","0644","04043","CA0190006","SANTA CLARITA VALLEY","N"
17064403,"2015-03-24 23:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1000 S MURIEL AVE, COMPTON, CA","1000 S MURIEL AVE","COMPTON",,6500563.8376814108,1781468.9558415601,"915-04065-2853","2853","04065","CA0190042","COMPTON","N"
17057017,"2015-03-24 21:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","23400 S VERMONT AVE, TORRANCE, CA 90502","23400 S VERMONT AVE","TORRANCE","90502",6473342.7477882579,1754560.4698907146,"915-03120-1697","1697","03120","CA0190016","CARSON","N"
17057156,"2015-03-24 20:10:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","10900 THIENES AVE, S EL MONTE, CA 91733","10900 THIENES AVE","S EL MONTE","91733",6549988.2052854244,1839922.4563492809,"915-03690-0562","0562","03690","CA0190005","TEMPLE","N"
17056522,"2015-03-24 18:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","26100 MAGIC MOUNTAIN PKWY, VALENCIA, CA 91355","26100 MAGIC MOUNTAIN PKWY","VALENCIA","91355",6379707.0091245426,1979635.2811309197,"915-03962-0690","0690","03962","CA0190006","SANTA CLARITA VALLEY","N"
17060797,"2015-03-24 18:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","11600 FIRESTONE BLVD, NORWALK, CA 90650","11600 FIRESTONE BLVD","NORWALK","90650",6536491.1211630804,1790870.667748038,"915-04077-0452","0452","04077","CA0190004","NORWALK","N"
17056546,"2015-03-24 17:10:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","83RD ST & LOU DILLON AVE, LOS ANGELES, CA","83RD ST & LOU DILLON AVE","LOS ANGELES",,6490474.0617291145,1809002.7523339821,"915-04025-2177","2177","04025","CA01900V3","CENTURY","N"
17065929,"2015-03-24 17:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","26100 MAGIC MOUNTAIN PKWY, VALENCIA, CA","26100 MAGIC MOUNTAIN PKWY","VALENCIA",,6379707.0091245426,1979635.2811309197,"915-04430-0690","0690","04430","CA0190006","SANTA CLARITA VALLEY","N"
17062074,"2015-03-24 17:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2900 SIERRA CREST WAY, HACIENDA HEIGHTS, CA 91745","2900 SIERRA CREST WAY","HACIENDA HEIGHTS","91745",6573899.1505100168,1815636.8151312296,"915-80024-1470","1470","80024","CA0190014","INDUSTRY","N"
17057016,"2015-03-24 14:18:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1100 DESCANSO DR, LA CANADA, CA","1100 DESCANSO DR","LA CANADA",,6500046.503377,1894820.275453,"915-00533-1264","1264","00533","CA0190012","CRESCENTA VALLEY","N"
17064804,"2015-03-24 14:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","8214 & BAUCHET ST, LOS ANGELES, CA 90012","8214 & BAUCHET ST","LOS ANGELES","90012",6491552.3442556281,1844031.9511094827,"915-00399-5100","5100","00399","CA0190058","MCJ","N"
17056867,"2015-03-24 13:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","SAGE HALL ROOM H-113 & W WASHINGTON BLVD, LOS ANGELES, CA 90015","SAGE HALL ROOM H-113 & W WASHINGTON BLVD","LOS ANGELES","90015",6479850.5786482561,1834510.7706855692,"915-00288-8732","8732","00288","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
17056244,"2015-03-24 12:46:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","5800 FULTON AVE, VALLEY GLEN, CA 91401","5800 FULTON AVE","VALLEY GLEN","91401",6433927.1165946331,1886648.2016021784,"915-00286-8744","8744","00286","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
17056118,"2015-03-24 12:34:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","6000 COMPTON AVE, LOS ANGELES, CA 90002","6000 COMPTON AVE","LOS ANGELES","90002",6486503.0300890319,1817224.2592587683,"915-04003-2170","2170","04003","CA01900V3","CENTURY","N"
17057953,"2015-03-24 12:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2600 AMELGADO DR, HACIENDA HEIGHTS, CA 91745","2600 AMELGADO DR","HACIENDA HEIGHTS","91745",6573887.278849,1817331.014657,"915-03524-1473","1473","03524","CA0190014","INDUSTRY","N"
17056122,"2015-03-24 12:15:35","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","700 WOODS AVE, LOS ANGELES, CA 90022","700 WOODS AVE","LOS ANGELES","90022",6513789.5534622185,1830121.4737900023,"915-04012-0286","0286","04012","CA0190002","EAST LOS ANGELES","N"
17056222,"2015-03-24 08:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","BAUCHET ST & DORM 8214, LOS ANGELES, CA 90012","BAUCHET ST & DORM 8214","LOS ANGELES","90012",6491552.3442556281,1844031.9511094827,"915-00359-5100","5100","00359","CA0190058","MCJ","N"
17055848,"2015-03-24 06:07:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","200 WILLOWBROOK AVE, COMPTON, CA 90220","200 WILLOWBROOK AVE","COMPTON","90220",6493529.6873514112,1785095.2671460318,"915-01722-6013","6013","01722","CA0190031","TRANSIT SERV BUR","N"
17054368,"2015-03-22 10:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","18800 STUDEBAKER RD, CERRITOS, CA 90703","18800 STUDEBAKER RD","CERRITOS","90703",6531812.9962725108,1771802.3790264982,"915-01124-2312","2312","01124","CA01900R7","CERRITOS","N"
17059658,"2015-03-24 05:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","16000 INDIAN CREEK RD, CERRITOS, CA 90703","16000 INDIAN CREEK RD","CERRITOS","90703",6541940.9965141602,1780907.500514505,"915-01201-2318","2318","01201","CA01900R7","CERRITOS","N"
17055904,"2015-03-24 00:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1200 LANCEWOOD AVE, HACIENDA HEIGHTS, CA 91745","1200 LANCEWOOD AVE","HACIENDA HEIGHTS","91745",6572736.2107628696,1825347.0414877299,"915-03442-1473","1473","03442","CA0190014","INDUSTRY","N"
17055731,"2015-03-23 23:11:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4300 WILLOW GLEN ST, CALABASAS, CA 91302","4300 WILLOW GLEN ST","CALABASAS","91302",6349680.6569809383,1873951.5136359611,"915-01661-2242","2242","01661","CA0190022","MALIBU/LOST HILLS","N"
17055718,"2015-03-23 21:32:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4600 COLDBROOK AVE, LAKEWOOD, CA 90712","4600 COLDBROOK AVE","LAKEWOOD","90712",6524574.4949548263,1764698.6305260914,"915-05870-1325","1325","05870","CA0190013","LAKEWOOD","N"
17065718,"2015-03-23 20:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3600 MARTIN LUTHER KING JR BLVD, LYNWOOD, CA","3600 MARTIN LUTHER KING JR BLVD","LYNWOOD",,6499733.1217125496,1797800.55358649,"915-04439-2113","2113","04439","CA01900V3","CENTURY","N"
17065282,"2015-03-23 18:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","600 N SLOAN AVE, COMPTON, CA","600 N SLOAN AVE","COMPTON",,6497618.0312573118,1786294.5848230093,"915-04103-2824","2824","04103","CA0190042","COMPTON","N"
17055788,"2015-03-23 17:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1200 RANCHO VISTA BLVD, PALMDALE, CA 93551","1200 RANCHO VISTA BLVD","PALMDALE","93551",6515492.1089588646,2041433.2100108215,"915-04154-2608","2608","04154","CA01900W9","PALMDALE","N"
17055744,"2015-03-23 17:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1000 N BONNIE BEACH PL, LOS ANGELES, CA","1000 N BONNIE BEACH PL","LOS ANGELES",,6506824.6001594467,1840093.6246165482,"915-03984-0272","0272","03984","CA0190002","EAST LOS ANGELES","N"
17055587,"2015-03-23 17:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","12400 CEDARCREEK LN, CERRITOS, CA 90703","12400 CEDARCREEK LN","CERRITOS","90703",6541176.9934319099,1781119.2559138485,"915-01148-2318","2318","01148","CA01900R7","CERRITOS","N"
17055559,"2015-03-23 14:37:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","5100 OPAL AVE, PALMDALE, CA 93552","5100 OPAL AVE","PALMDALE","93552",6550719.1887893993,2030503.8809900016,"915-04143-2607","2607","04143","CA01900W9","PALMDALE","N"
17055181,"2015-03-23 12:56:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","5TH ST E & AVENUE I, LANCASTER, CA","5TH ST E & AVENUE I","LANCASTER",,6525134.2435480123,2078629.7025763695,"915-05115-1132","1132","05115","CA0190024","LANCASTER","N"
17055395,"2015-03-23 12:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1800 S HACIENDA BLVD, LA PUENTE, CA 91744","1800 S HACIENDA BLVD","LA PUENTE","91744",6578894.1082270537,1841067.4941442583,"915-03426-1432","1432","03426","CA0190014","INDUSTRY","N"
17055624,"2015-03-23 11:20:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","10400 HAYFORD, BELLFLOWER, CA 90706","10400 HAYFORD","BELLFLOWER","90706",6527994.4031802723,1782011.097573573,"915-05859-1333","1333","05859","CA0190013","LAKEWOOD","N"
17055977,"2015-03-23 11:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","44400 VALLEY CENTRAL WAY, LANCASTER, CA 93536","44400 VALLEY CENTRAL WAY","LANCASTER","93536",6509538.5277520176,2073725.5698135435,"915-05179-1127","1127","05179","CA0190024","LANCASTER","N"
17055401,"2015-03-23 10:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1000 E PECK ST, COMPTON, CA 90221","1000 E PECK ST","COMPTON","90221",6497068.7370980997,1788287.8526338318,"915-03677-2823","2823","03677","CA0190042","COMPTON","N"
17055382,"2015-03-23 09:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1800 CAMINO VIEJO, ROWLAND HEIGHTS, CA","1800 CAMINO VIEJO","ROWLAND HEIGHTS",,6590355.1705446439,1817461.6368164397,"915-02088-2932","2932","02088","CA0190020","WALNUT","N"
17063473,"2015-03-23 02:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","5100 MARSHBURN AVE, ARCADIA, CA 91006","5100 MARSHBURN AVE","ARCADIA","91006",6554103.0354432706,1858453.7827388579,"915-03969-0585","0585","03969","CA0190005","TEMPLE","N"
17055716,"2015-03-23 01:52:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","38900 11TH ST W, PALMDALE, CA","38900 11TH ST W","PALMDALE",,6516891.639810387,2036968.4075167167,"915-04150-2632","2632","04150","CA01900W9","PALMDALE","N"
17057433,"2015-03-22 22:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1700 W RAYMOND ST, COMPTON, CA 90220","1700 W RAYMOND ST","COMPTON","90220",6486579.7944837036,1781472.7123970441,"915-03767-2836","2836","03767","CA0190042","COMPTON","N"
17054624,"2015-03-22 21:20:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2400 S FLOWER ST, LOS ANGELES, CA 90007","2400 S FLOWER ST","LOS ANGELES","90007",6478659.5986090694,1832877.3668319157,"915-01691-6605","6605","01691","CA0190031","TRANSIT SERV BUR","N"
17054506,"2015-03-22 17:50:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","500 S ROWAN AVE, LOS ANGELES, CA","500 S ROWAN AVE","LOS ANGELES",,6504845.5283173546,1833131.2437376406,"915-03911-0277","0277","03911","CA0190002","EAST LOS ANGELES","N"
17054426,"2015-03-22 15:10:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","15200 HAWTHORNE BLVD, LAWNDALE, CA 90260","15200 HAWTHORNE BLVD","LAWNDALE","90260",6454654.4152757237,1783782.294439449,"915-02551-0332","0332","02551","CA0190003","SOUTH LOS ANGELES","N"
17054843,"2015-03-22 14:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","30700 PACIFIC COAST HWY, MALIBU, CA 90265","30700 PACIFIC COAST HWY","MALIBU","90265",6306656.6841111546,1834634.7302111844,"915-01630-1011","1011","01630","CA0190022","MALIBU/LOST HILLS","N"
17055171,"2015-03-22 13:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","UNKNOWN, SANTA CLARITA, CA","UNKNOWN","SANTA CLARITA",,,,"915-03891-0641","0641","03891","CA0190006","SANTA CLARITA VALLEY","N"
17054356,"2015-03-22 13:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","8600 IVY ST, LOS ANGELES, CA 90002","8600 IVY ST","LOS ANGELES","90002",6490663.2587643294,1807855.1172516413,"915-03898-2175","2175","03898","CA01900V3","CENTURY","N"
17056203,"2015-03-22 12:46:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","200 LOS CERRITOS CTR, CERRITOS, CA 90703","200 LOS CERRITOS CTR","CERRITOS","90703",6532705.7566550439,1772234.1583304624,"915-01155-2311","2311","01155","CA01900R7","CERRITOS","N"
17054343,"2015-03-22 11:25:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","400 VINELAND AVE, INDUSTRY, CA 91746","400 VINELAND AVE","INDUSTRY","91746",6564885.1867406825,1841855.3742796115,"915-03374-1412","1412","03374","CA0190014","INDUSTRY","N"
17054311,"2015-03-22 10:52:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","15900 FAIRGROVE AVE, VALINDA, CA 91744","15900 FAIRGROVE AVE","VALINDA","91744",6581219.6835664753,1837331.5831702247,"915-03371-1440","1440","03371","CA0190014","INDUSTRY","N"
17055067,"2015-03-22 10:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","12900 166TH ST, CERRITOS, CA 90703","12900 166TH ST","CERRITOS","90703",6544323.4965548795,1779049.8770223518,"915-01138-2319","2319","01138","CA01900R7","CERRITOS","N"
17054497,"2015-03-22 08:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4700 E 6TH ST, LOS ANGELES, CA","4700 E 6TH ST","LOS ANGELES",,6511991.606120497,1832144.0182343244,"015-03909-0284","0284","03909","CA0190002","EAST LOS ANGELES","N"
17056548,"2015-03-22 08:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1500 W 137TH ST, COMPTON, CA 90220","1500 W 137TH ST","COMPTON","90220",6485749.1942058634,1788664.0389998467,"915-03736-2812","2812","03736","CA0190042","COMPTON","N"
17054364,"2015-03-22 07:52:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","9900 BALMORAL ST, WHITTIER, CA 90601","9900 BALMORAL ST","WHITTIER","90601",6542649.148055004,1826268.0849220583,"915-02344-1573","1573","02344","CA0190015","PICO RIVERA","N"
17065820,"2015-03-21 23:59:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","42900 48TH ST W, LANCASTER, CA 93536","42900 48TH ST W","LANCASTER","93536",6496497.6425428456,2063518.8877074779,"015-05732-1182","1182","05732","CA0190024","LANCASTER","N"
17054806,"2015-03-21 23:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","14200 DON JULIAN RD, INDUSTRY, CA 91744","14200 DON JULIAN RD","INDUSTRY","91744",6565849.1571305385,1834403.8936677228,"915-03396-1413","1413","03396","CA0190014","INDUSTRY","N"
17054313,"2015-03-21 21:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1300 E AVENUE I, LANCASTER, CA","1300 E AVENUE I","LANCASTER",,6529819.2793083154,2080228.8206702077,"915-05061-1135","1135","05061","CA0190024","LANCASTER","N"
17055646,"2015-03-21 16:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3400 CHAPMAN AVE, LOS ANGELES, CA 90065","3400 CHAPMAN AVE","LOS ANGELES","90065",6488439.8406819301,1867034.6197441088,"915-03863-0494","0494","03863","CA0190004","NORWALK","N"
17053718,"2015-03-21 03:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","6200 HOLLYWOOD BLVD, LOS ANGELES, CA","6200 HOLLYWOOD BLVD","LOS ANGELES",,6463156.6842651069,1859465.9090329632,"915-01663-6417","6417","01663","CA0190031","TRANSIT SERV BUR","N"
17055348,"2015-03-21 03:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","5900 CONDON AVE, LOS ANGELES, CA 90056","5900 CONDON AVE","LOS ANGELES","90056",6452321.7642517118,1817534.7127091687,"915-00790-2767","2767","00790","CA0190065","MARINA DEL REY","N"
17058618,"2015-03-21 02:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","43000 90TH ST W, LANCASTER, CA 93536","43000 90TH ST W","LANCASTER","93536",6474782.6816836633,2064441.1072473226,"915-05301-1182","1182","05301","CA0190024","LANCASTER","N"
17062410,"2015-03-20 23:59:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","10300 VALLEY VIEW AVE, WHITTIER, CA","10300 VALLEY VIEW AVE","WHITTIER",,6557053.4967296002,1801118.8646800159,"915-04177-0492","0492","04177","CA0190004","NORWALK","N"
17056262,"2015-03-20 23:25:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","44800 N SIERRA HWY, LANCASTER, CA","44800 N SIERRA HWY","LANCASTER",,6520600.3482918376,2076001.1057906344,"915-00075-6141","6141","00075","CA01900V6","METROLINK BUREAU","N"
17056145,"2015-03-20 22:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","12700 ERICKSON AVE, DOWNEY, CA 90242","12700 ERICKSON AVE","DOWNEY","90242",6513035.0417953571,1795281.9185603242,"915-00509-8619","8619","00509","CA01900F4","COUNTY SERVICES BUR","N"
17054287,"2015-03-20 20:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","500 S ROWAN AVE, LOS ANGELES, CA 90023","500 S ROWAN AVE","LOS ANGELES","90023",6504845.5283173546,1833131.2437376406,"915-03897-0277","0277","03897","CA0190002","EAST LOS ANGELES","N"
17053065,"2015-03-20 18:05:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4700 SILVA ST, LAKEWOOD, CA","4700 SILVA ST","LAKEWOOD",,6519788.7385432692,1767141.1197635329,"915-05694-1329","1329","05694","CA0190013","LAKEWOOD","N"
17056549,"2015-03-20 15:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4900 SLAUSON AVE, LOS ANGELES, CA 90056","4900 SLAUSON AVE","LOS ANGELES","90056",6451342.1607450303,1818333.8586401856,"915-00808-2765","2765","00808","CA0190065","MARINA DEL REY","N"
17052378,"2015-03-20 15:25:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","11200 SHARON ST, CERRITOS, CA 90703","11200 SHARON ST","CERRITOS","90703",6533204.4938383671,1774270.878327453,"915-01088-2313","2313","01088","CA01900R7","CERRITOS","N"
17053060,"2015-03-20 15:15:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","CLAUSEN HALL & N VERMONT AVE, LOS ANGELES, CA 90029","CLAUSEN HALL & N VERMONT AVE","LOS ANGELES","90029",6473278.1513667842,1854124.7948916578,"915-00280-8710","8710","00280","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
17053739,"2015-03-20 14:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","27700 BOUQUET CANYON RD, SAUGUS, CA 91350","27700 BOUQUET CANYON RD","SAUGUS","91350",6409011.2791673839,1985077.1145134608,"915-03810-0640","0640","03810","CA0190006","SANTA CLARITA VALLEY","N"
17053151,"2015-03-20 13:53:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","15800 DUBESOR ST, VALINDA, CA 91744","15800 DUBESOR ST","VALINDA","91744",6580075.1863290407,1839710.1905483769,"915-03318-1440","1440","03318","CA0190014","INDUSTRY","N"
17053666,"2015-03-20 13:50:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","44900 DIVISION ST, LANCASTER, CA","44900 DIVISION ST","LANCASTER",,6522490.3878640095,2076841.4116731135,"915-05000-1109","1109","05000","CA0190024","LANCASTER","N"
17053070,"2015-03-20 13:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2700 HUMBERT AVE, SOUTH EL MONTE, CA 91733","2700 HUMBERT AVE","SOUTH EL MONTE","91733",6544164.6365775401,1844752.3686494227,"915-03491-0560","0560","03491","CA0190005","TEMPLE","N"
17064198,"2015-03-20 12:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1200 DUNCAN AVE, LOS ANGELES, CA 90022","1200 DUNCAN AVE","LOS ANGELES","90022",6509742.0895049796,1828993.2141275399,"915-04401-0283","0283","04401","CA0190002","EAST LOS ANGELES","N"
17053439,"2015-03-20 11:59:30","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","600 E AVENUE J-5, LANCASTER, CA 93535","600 E AVENUE J-5","LANCASTER","93535",6526040.5111484891,2071946.1534511389,"915-04992-1133","1133","04992","CA0190024","LANCASTER","N"
17052764,"2015-03-20 09:35:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","11000 ALONDRA BLVD, NORWALK, CA","11000 ALONDRA BLVD","NORWALK",,6531820.0262033343,1781649.9238187855,"915-03729-0455","0455","03729","CA0190004","NORWALK","N"
17055629,"2015-03-20 07:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","200 N SANDLEWOOD AVE, EAST VALINDA, CA","200 N SANDLEWOOD AVE","EAST VALINDA",,6587215.0372331468,1829763.3828606391,"915-03431-1442","1442","03431","CA0190014","INDUSTRY","N"
